n
"(:URL {full_url: http://2004scape.org/news/174,content_type: text/html; charset=utf-8,page_title: September 17th Alpha Updates | 2004Scape,domain: 2004scape.org})"
"(:URL {full_url: http://2004scape.org/news/173,content_type: text/html; charset=utf-8,page_title: September 16th Alpha Updates | 2004Scape,domain: 2004scape.org})"
"(:URL {full_url: http://2004scape.org/news/172,content_type: text/html; charset=utf-8,page_title: September 9th Alpha Updates | 2004Scape,domain: 2004scape.org})"
"(:URL {full_url: http://2004scape.org/news/171,content_type: text/html; charset=utf-8,page_title: August 31st Alpha Updates | 2004Scape,domain: 2004scape.org})"
"(:URL {full_url: http://2004scape.org/detail,content_type: text/html; charset=utf-8,page_title: Play Game | 2004Scape,domain: 2004scape.org})"
"(:URL {full_url: http://68k.news,content_type: text/html; charset=UTF-8,page_title: 68k.news: Headlines From the Future,domain: 68k.news})"
"(:URL {full_url: http://68k.news/index.php?loc=US,content_type: text/html; charset=UTF-8,page_title: 68k.news: Headlines From the Future,domain: 68k.news})"
"(:URL {full_url: http://68k.news/index.php?section=world&loc=US,content_type: text/html; charset=UTF-8,page_title: 68k.news: Headlines From the Future,domain: 68k.news})"
"(:URL {full_url: http://68k.news/index.php?section=nation&loc=US,content_type: text/html; charset=UTF-8,page_title: 68k.news: Headlines From the Future,domain: 68k.news})"
"(:URL {full_url: http://68k.news/index.php?section=business&loc=US,content_type: text/html; charset=UTF-8,page_title: 68k.news: Headlines From the Future,domain: 68k.news})"
"(:URL {full_url: http://68k.news/index.php?section=technology&loc=US,content_type: text/html; charset=UTF-8,page_title: 68k.news: Headlines From the Future,domain: 68k.news})"
"(:URL {full_url: http://68k.news/index.php?section=entertainment&loc=US,content_type: text/html; charset=UTF-8,page_title: 68k.news: Headlines From the Future,domain: 68k.news})"
"(:URL {full_url: http://68k.news/index.php?section=sports&loc=US,content_type: text/html; charset=UTF-8,page_title: 68k.news: Headlines From the Future,domain: 68k.news})"
"(:URL {full_url: http://68k.news/index.php?section=science&loc=US,content_type: text/html; charset=UTF-8,page_title: 68k.news: Headlines From the Future,domain: 68k.news})"
"(:URL {full_url: http://halo.bungie.org,content_type: text/html; charset=UTF-8,page_title: HBO: Less dead = more good.,domain: halo.bungie.org})"
"(:URL {full_url: http://halo.bungie.org/about.html,content_type: text/html; charset=UTF-8,page_title: About This Site,domain: halo.bungie.org})"
"(:URL {full_url: http://halo.bungie.org/,content_type: text/html; charset=UTF-8,page_title: HBO: Not created, but spawned.,domain: halo.bungie.org})"
"(:URL {full_url: http://halo.bungie.org/newsarchive.html,content_type: text/html; charset=UTF-8,page_title: Old news but still good news! | December 2024,domain: halo.bungie.org})"
"(:URL {full_url: http://halo.bungie.org/conceptart/,content_type: text/html; charset=UTF-8,page_title: Halo Concept Art,domain: halo.bungie.org})"
"(:URL {full_url: http://halo.bungie.org/halobulletins/,content_type: text/html; charset=UTF-8,page_title: Waypoint's Halo Bulletins,domain: halo.bungie.org})"
"(:URL {full_url: http://halo.bungie.org/misc/interviews.html,content_type: text/html; charset=UTF-8,page_title: Bungie-Related Interviews,domain: halo.bungie.org})"
"(:URL {full_url: http://halo.bungie.org/movies.html,content_type: text/html; charset=UTF-8,page_title: Unfortunately no one can be told what Halo is... you have to see it for yourself!,domain: halo.bungie.org})"
"(:URL {full_url: http://halo.bungie.org/music.html,content_type: text/html; charset=UTF-8,page_title: Halo - The Music,domain: halo.bungie.org})"
"(:URL {full_url: http://halo.bungie.org/misc/,content_type: text/html; charset=UTF-8,page_title: Miscellaneous Stuff,domain: halo.bungie.org})"
"(:URL {full_url: http://halo.bungie.org/damail.html,content_type: text/html; charset=UTF-8,page_title: HBO Mailbag,domain: halo.bungie.org})"
"(:URL {full_url: http://retro.classicgamingarena.com,content_type: text/html; charset=utf-8,page_title: Classic Gaming Arena :: Home,domain: retro.classicgamingarena.com})"
"(:URL {full_url: http://retro.classicgamingarena.com/,content_type: text/html; charset=utf-8,page_title: Classic Gaming Arena :: Home,domain: retro.classicgamingarena.com})"
"(:URL {full_url: http://retro.classicgamingarena.com/help/clientchangelog,content_type: text/html; charset=utf-8,page_title: Classic Gaming Arena :: Help :: Client Change Log,domain: retro.classicgamingarena.com})"
"(:URL {full_url: http://retro.classicgamingarena.com/help/serverchangelog,content_type: text/html; charset=utf-8,page_title: Classic Gaming Arena :: Help :: Server Change Log,domain: retro.classicgamingarena.com})"
"(:URL {full_url: http://retro.classicgamingarena.com/players,content_type: text/html; charset=utf-8,page_title: Classic Gaming Arena :: Players Online,domain: retro.classicgamingarena.com})"
"(:URL {full_url: http://retro.classicgamingarena.com/games,content_type: text/html; charset=utf-8,page_title: Classic Gaming Arena :: Games,domain: retro.classicgamingarena.com})"
"(:URL {full_url: http://retro.classicgamingarena.com/servers,content_type: text/html; charset=utf-8,page_title: Classic Gaming Arena :: Servers,domain: retro.classicgamingarena.com})"
"(:URL {full_url: http://retro.classicgamingarena.com/gamerooms,content_type: text/html; charset=utf-8,page_title: Classic Gaming Arena :: Game Rooms,domain: retro.classicgamingarena.com})"
"(:URL {full_url: http://retro.classicgamingarena.com/contact,content_type: text/html; charset=utf-8,page_title: Classic Gaming Arena :: Contact Us,domain: retro.classicgamingarena.com})"
"(:URL {full_url: http://retro.classicgamingarena.com/cgafeed,content_type: text/html; charset=utf-8,page_title: Classic Gaming Arena,domain: retro.classicgamingarena.com})"
"(:URL {full_url: http://dosboxdmclub.com,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/about.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/index.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/team.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://thebaratusii.com,content_type: text/html,page_title: House of THEBaratusII,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/about.html,content_type: text/html,page_title: House of THEBaratusII - About,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/index.html,content_type: text/html,page_title: House of THEBaratusII,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/news.html,content_type: text/html,page_title: House of THEBaratusII - News,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/n_2024.html,content_type: text/html,page_title: House of THEBaratusII - News,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/n_2023.html,content_type: text/html,page_title: House of THEBaratusII - News,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/n_2022.html,content_type: text/html,page_title: House of THEBaratusII - News,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/n_older.html,content_type: text/html,page_title: House of THEBaratusII - News,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files.html,content_type: text/html,page_title: House of THEBaratusII - Files,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/f_doomwads.html,content_type: text/html,page_title: House of THEBaratusII - Files - Doom WADs,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/f_wad_batbase.html,content_type: text/html,page_title: House of THEBaratusII - Files,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/WAD/BATBASE.zip,content_type: application/zip,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/f_wad_cavdm.html,content_type: text/html,page_title: House of THEBaratusII - Files,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/WAD/CAVDM_BETA_V6.zip,content_type: application/zip,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/f_wad_chadwarden.html,content_type: text/html,page_title: House of THEBaratusII - Files,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/WAD/CHADWARDEN_DOOM.zip,content_type: application/zip,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/f_wad_hellro.html,content_type: text/html,page_title: House of THEBaratusII - Files,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/WAD/hellro03.zip,content_type: application/zip,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/f_wad_snesbfg.html,content_type: text/html,page_title: House of THEBaratusII - Files,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/WAD/SNESBFG.zip,content_type: application/zip,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/f_wad_stoneshade.html,content_type: text/html,page_title: House of THEBaratusII - Files,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/WAD/STNSHDE.zip,content_type: application/zip,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/f_wad_utwango.html,content_type: text/html,page_title: House of THEBaratusII - Files,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/WAD/UTWANGO_FINAL2.zip,content_type: application/zip,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/f_wad_twango1.html,content_type: text/html,page_title: House of THEBaratusII - Files,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/WAD/twango1.zip,content_type: application/zip,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/f_packages.html,content_type: text/html,page_title: House of THEBaratusII - Files - Packages,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/f_patch_ugold226.html,content_type: text/html,page_title: House of THEBaratusII - Files,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/patch/DBDMC_UnrealGold_Patch_v1.zip,content_type: application/zip,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/f_patch_rottipx.html,content_type: text/html,page_title: House of THEBaratusII - Files,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/files/patch/TBII_ROTTIPX.zip,content_type: application/zip,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media.html,content_type: text/html,page_title: House of THEBaratusII - Media,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/screen.html,content_type: text/html,page_title: House of THEBaratusII - Gallery - Screenshots,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/screens/11232023ansisys.gif,content_type: image/gif,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/screens/11222023chicago1.gif,content_type: image/gif,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/screens/11172023dn3d_scrpack.gif,content_type: image/gif,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/screens/11162023openxcom1.gif,content_type: image/gif,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/screens/10302023winxpjp_1.gif,content_type: image/gif,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/screens/10302023nekodomesw.gif,content_type: image/gif,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/screens/10272023wint4vm1.gif,content_type: image/gif,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/screens/10262023tribeinst.gif,content_type: image/gif,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/screens/10242023tnp_mod_vm.gif,content_type: image/gif,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/screens/10242023vworkshop.gif,content_type: image/gif,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/photos.html,content_type: text/html,page_title: House of THEBaratusII - Gallery - Photos,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/photos/542024typewriter.jpg,content_type: image/jpeg,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/photos/4172024simcity2kbox.jpg,content_type: image/jpeg,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/photos/392024dmclubbestbuy.jpg,content_type: image/jpeg,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/photos/222024geforce4mx440.jpg,content_type: image/jpeg,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/photos/1232024labelmakertest.jpg,content_type: image/jpeg,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/photos/6272023candle.jpg,content_type: image/jpeg,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/photos/4222023floppybox.jpg,content_type: image/jpeg,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/photos/4162024meep.jpg,content_type: image/jpeg,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/media/photos/4152023rain.jpg,content_type: image/jpeg,page_title: ,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/misc.html,content_type: text/html,page_title: House of THEBaratusII - Misc,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/m_computer.html,content_type: text/html,page_title: House of THEBaratusII - Misc,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/m_consoles.html,content_type: text/html,page_title: House of THEBaratusII - Misc,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/links.html,content_type: text/html,page_title: House of THEBaratusII - Links,domain: thebaratusii.com})"
"(:URL {full_url: http://dosboxdmclub.com/,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/links.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/changelog.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/events.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/events.php?year=2024,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/events.php?year=2023,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/events.php?year=2022,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/events.php?year=2021,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/events.php?year=2020,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/games.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/games_pri.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/games_sup.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/games_win.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/games_unsup.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/guides.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/g_cga.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/g_ipxwrapper.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/g_dosboxsetup.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/g_ipxnet.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/g_joyspeedb.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/g_d3d15patch.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/g_win_ut99modern.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://dosboxdmclub.com/stats.php,content_type: text/html; charset=UTF-8,page_title: DOSBox Deathmatch Club,domain: dosboxdmclub.com})"
"(:URL {full_url: http://thebaratusii.com/dakki.html,content_type: text/html,page_title: House of THEBaratusII - So Dakki,domain: thebaratusii.com})"
"(:URL {full_url: http://thebaratusii.com/akage.html,content_type: text/html,page_title: House of THEBaratusII - Akage Megane,domain: thebaratusii.com})"
"(:URL {full_url: http://dreampipe.net,content_type: text/html; charset=UTF-8,page_title: Dreampipe,domain: dreampipe.net})"
"(:URL {full_url: http://dreampipe.net/updates/,content_type: text/html; charset=UTF-8,page_title: Dreampipe   : Updates,domain: dreampipe.net})"
"(:URL {full_url: http://dreampipe.net/leaderboards,content_type: text/html; charset=UTF-8,page_title: Dreampipe   : Leaderboards,domain: dreampipe.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/dlc.html,content_type: text/html,page_title: DLC,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/index.html,content_type: text/html,page_title: Home,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/news.html,content_type: text/html,page_title: News,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/chat.php,content_type: text/html; charset=UTF-8,page_title: Chat,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/schedule.html,content_type: text/html,page_title: Schedule,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/downloads.html,content_type: text/html,page_title: Downloads,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/downloads/MP020415.VMI,content_type: application/x-dreamcast-vms-info,page_title: ,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/music.html,content_type: text/html,page_title: Music,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/music/babybaby.mp3,content_type: audio/mpeg,page_title: ,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/music/daytona_edge.mp3,content_type: audio/mpeg,page_title: ,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/music/shenmue.mp3,content_type: audio/mpeg,page_title: ,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/music/emerald.mp3,content_type: audio/mpeg,page_title: ,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/music/kickstart.mp3,content_type: audio/mpeg,page_title: ,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/music/jenny.mp3,content_type: audio/mpeg,page_title: ,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/music/unusual.mp3,content_type: audio/mpeg,page_title: ,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/music/hereigoagain.mp3,content_type: audio/mpeg,page_title: ,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/guestbook.php,content_type: text/html; charset=UTF-8,page_title: Guestbook,domain: dc.dreamcastlive.net})"
"(:URL {full_url: http://dc.dreamcastlive.net/links.html,content_type: text/html,page_title: Links,domain: dc.dreamcastlive.net})"
